chain_id	default_p_at_l	r02_p_at_l
1z2z_A	0.08009153318077804	0.09382151029748284
2ev9_B	0.4790874524714829	0.5361216730038023
2e11_A	0.41509433962264153	0.4830188679245283
4zmi_A	0.02553191489361702	0.029787234042553193
3n91_A	0.08888888888888889	0.09841269841269841
7y9a_A	0.5833333333333334	0.6822916666666666
8p4a_M	0.15976331360946747	0.1952662721893491
3bwt_A	0.3153153153153153	0.4294294294294294
7swt_A	0.14864864864864866	0.16216216216216217
4kqe_A	0.03529411764705882	0.03725490196078431
4bas_A	0.48255813953488375	0.5465116279069767
1d02_B	0.19	0.22
8ajp_A	0.542713567839196	0.5628140703517588
5lsf_A	0.07407407407407407	0.053497942386831275
8g3g_A	0.23333333333333334	0.37777777777777777
5ucg_A	0.2579710144927536	0.3217391304347826
3don_A	0.4393939393939394	0.4659090909090909
8fmw_H	0.18181818181818182	0.1893939393939394
5klh_A	0.11312217194570136	0.13122171945701358
8hd2_A	0.445859872611465	0.42356687898089174
6vu8_A	0.2845360824742268	0.3319587628865979
4oak_A	0.21052631578947367	0.26842105263157895
3gwb_A	0.1966019417475728	0.3179611650485437
2d5w_A	0.21764705882352942	0.2549019607843137
2dm2_A	0.5545454545454546	0.6454545454545455
5grb_B	0.2783018867924528	0.35377358490566035
4rkn_A	0.043137254901960784	0.03333333333333333
5lmc_A	0.4640198511166253	0.5508684863523573
3wqo_A	0.5793357933579336	0.6236162361623616
4nar_A	0.20238095238095238	0.23333333333333334
4kd6_A	0.37209302325581395	0.4186046511627907
3nwp_A	0.3605150214592275	0.463519313304721
7sr6_A	0.14901960784313725	0.1784313725490196
1n7e_A	0.24210526315789474	0.37894736842105264
5fgu_A	0.06464646464646465	0.07474747474747474
2bz0_B	0.14942528735632185	0.09195402298850575
2cvl_E	0.3951612903225806	0.5161290322580645
8fjs_H	0.3484848484848485	0.4772727272727273
2yk4_A	0.30368098159509205	0.31901840490797545
6zyl_A	0.3192307692307692	0.4
3ivc_A	0.31543624161073824	0.3624161073825503
3okc_A	0.6005291005291006	0.6428571428571429
7v2s_B	0.5116279069767442	0.5271317829457365
5uin_A	0.41854636591478694	0.43358395989974935
3hb7_E	0.4126984126984127	0.4973544973544973
7xwt_B	0.3862815884476534	0.37906137184115524
1dbt_A	0.41350210970464135	0.4767932489451477
3l77_A	0.5872340425531914	0.6510638297872341
4p0q_A	0.15789473684210525	0.1649122807017544
6kfn_A	0.6543624161073825	0.7114093959731543
2e7z_A	0.2196078431372549	0.23529411764705882
5v9t_B	0.2196078431372549	0.049019607843137254
4gnc_A	0.41946308724832215	0.4798657718120805
3qv2_A	0.4	0.4
1dr9_A	0.48	0.55
8cb2_DDD	0.10084033613445378	0.15546218487394958
2inw_A	0.10256410256410256	0.13675213675213677
4y9d_A	0.5106382978723404	0.6212765957446809
6eu8_A	0.052083333333333336	0.07291666666666667
7np7_C1	0.0960591133004926	0.12807881773399016
5j7y_B	0.045454545454545456	0.05844155844155844
5fce_B	0.39655172413793105	0.25862068965517243
5jqc_A	0.12903225806451613	0.1814516129032258
1gp7_C	0.03225806451612903	0.016129032258064516
7s5o_C	0.18125	0.2125
5mpo_B	0.2857142857142857	0.38095238095238093
5v93_T	0.2755102040816326	0.336734693877551
8aj8_B	0.18627450980392157	0.13725490196078433
7qca_LFF	0.21621621621621623	0.2702702702702703
4of3_B	0.5064377682403434	0.5450643776824035
7exk_A	0.2764976958525346	0.29493087557603687
5guf_A	0.18354430379746836	0.1962025316455696
8arn_A	0.24950884086444008	0.3104125736738703
2if6_A	0.29120879120879123	0.2967032967032967
1wdi_A	0.03741496598639456	0.05442176870748299
1xhk_B	0.21390374331550802	0.25668449197860965
6hzm_B	0.25882352941176473	0.3058823529411765
4wzi_B	0.12735849056603774	0.16745283018867924
7wt3_E	0.17073170731707318	0.13414634146341464
8bby_B	0.1658653846153846	0.23798076923076922
4gbm_A	0.24028268551236748	0.3568904593639576
5ed4_E	0.46875	0.48660714285714285
8p4i_B	0.3249211356466877	0.38485804416403785
8a06_E	0.12244897959183673	0.12244897959183673
6mhd_A	0.2827868852459016	0.29098360655737704
2or0_B	0.15403422982885084	0.21026894865525672
8bqs_DP	0.11379310344827587	0.09310344827586207
7d8f_A	0.5341880341880342	0.5128205128205128
1r8n_A	0.11891891891891893	0.11891891891891893
1mg2_A	0.36387434554973824	0.3900523560209424
7eeb_E	0.12156862745098039	0.09019607843137255
7qqg_B	0.1980392156862745	0.2627450980392157
3kgy_A	0.2798165137614679	0.39908256880733944
5g6t_B	0.35668789808917195	0.45222929936305734
3gnj_A	0.4864864864864865	0.5315315315315315
2xw7_A	0.24	0.37142857142857144
1eiw_A	0.45045045045045046	0.43243243243243246
3sdu_A	0.19215686274509805	0.1803921568627451
3qf4_B	0.1980392156862745	0.25882352941176473
4jrf_A	0.12734864300626306	0.09603340292275574
1y1l_A	0.3225806451612903	0.3467741935483871
6n91_A	0.437125748502994	0.49101796407185627
6a0i_A	0.17049180327868851	0.16721311475409836
5a42_A	0.3568627450980392	0.3843137254901961
2ptf_A	0.245	0.225
3ueq_A	0.19411764705882353	0.25098039215686274
1p6u_A	0.4728682170542636	0.4806201550387597
7yzi_A	0.20105820105820105	0.2275132275132275
7qhm_E	0.21450151057401812	0.23867069486404835
6brt_A	0.5824561403508772	0.6491228070175439
1m1c_A	0.01568627450980392	0.0392156862745098
3ng7_X	0.1873536299765808	0.2716627634660422
2i3e_A	0.04504504504504504	0.05405405405405406
5j7t_A	0.1411764705882353	0.09803921568627451
8fl4_NY	0.3588235294117647	0.4666666666666667
8e0p_B	0.22156862745098038	0.2647058823529412
1b02_A	0.12544802867383512	0.08243727598566308
3cgg_A	0.5806451612903226	0.5967741935483871
3eea_A	0.3660130718954248	0.477124183006536
2azk_A	0.11231884057971014	0.17753623188405798
7x0b_B	0.3089700996677741	0.38870431893687707
3iwt_A	0.42771084337349397	0.5481927710843374
7xfr_A	0.39184952978056425	0.43573667711598746
7nxd_B	0.28823529411764703	0.3156862745098039
3ah7_A	0.2018348623853211	0.23853211009174313
2dvz_A	0.3933333333333333	0.43
8b7d_A	0.21768707482993196	0.2789115646258503
6jh5_A	0.2025862068965517	0.4353448275862069
5ajh_A	0.4626865671641791	0.43283582089552236
4wid_A	0.0226628895184136	0.0453257790368272
6rkw_A	0.06666666666666667	0.0784313725490196
1w63_A	0.38235294117647056	0.4176470588235294
2q85_A	0.1378299120234604	0.187683284457478
6yxy_AO	0.09090909090909091	0.09696969696969697
6ydp_Bp	0.1134020618556701	0.23711340206185566
3tw5_A	0.11918604651162791	0.09302325581395349
1iti_A	0.12030075187969924	0.07518796992481203
2hq7_B	0.3028169014084507	0.33098591549295775
6tpw_A	0.6266666666666667	0.6426666666666667
4fk9_A	0.5796178343949044	0.5445859872611465
6wn5_A	0.2471264367816092	0.45977011494252873
4ay8_A	0.4441176470588235	0.4647058823529412
3nze_B	0.3473282442748092	0.4312977099236641
5dy0_A	0.2863636363636364	0.31363636363636366
1qwt_A	0.09205020920502092	0.09623430962343096
2fpo_C	0.569060773480663	0.6132596685082873
2mou_A	0.2727272727272727	0.32272727272727275
5cyw_B	0.2348993288590604	0.2348993288590604
6wwd_D	0.22613065326633167	0.32160804020100503
4g6v_A	0.24242424242424243	0.23484848484848486
2w9m_B	0.29411764705882354	0.3686274509803922
6kji_A	0.4472934472934473	0.5128205128205128
1cg8_A	0.07801418439716312	0.04964539007092199
1hxh_A	0.5691699604743083	0.6363636363636364
3no8_A	0.43312101910828027	0.5732484076433121
3ed5_A	0.40086206896551724	0.4224137931034483
6wng_A	0.06223175965665236	0.09227467811158799
2k5i_A	0.19135802469135801	0.37037037037037035
4ba2_A	0.11678832116788321	0.08759124087591241
3ez0_A	0.13425925925925927	0.21296296296296297
6lek_A	0.08108108108108109	0.11351351351351352
4x3f_B	0.3	0.4142857142857143
2iw0_A	0.3805309734513274	0.43805309734513276
3cp8_A	0.1588235294117647	0.21568627450980393
2a4v_A	0.4358974358974359	0.4230769230769231
2z6i_B	0.3613707165109034	0.3613707165109034
5x7l_B	0.4074074074074074	0.45925925925925926
1o9r_A	0.2839506172839506	0.3888888888888889
8wu3_B	0.023529411764705882	0.045098039215686274
3dcz_A	0.07017543859649122	0.14035087719298245
1w5d_A	0.11572052401746726	0.13755458515283842
3k0w_A	0.5652173913043478	0.5978260869565217
3p3k_A	0.06289308176100629	0.031446540880503145
8snh_D	0.141439205955335	0.12903225806451613
4cj1_A	0.29411764705882354	0.2980392156862745
7zw1_A	0.13249211356466878	0.138801261829653
3ege_A	0.4534412955465587	0.44534412955465585
4gn5_A	0.35398230088495575	0.46017699115044247
4cmr_A	0.10784313725490197	0.1627450980392157
5l4k_V	0.20477815699658702	0.2354948805460751
7s8k_B	0.12589928057553956	0.2014388489208633
4iu2_A	0.3062200956937799	0.3397129186602871
6hxs_A	0.08870967741935484	0.09274193548387097
6k9c_A	0.1658653846153846	0.24278846153846154
1kit_A	0.22549019607843138	0.3588235294117647
7v3n_A	0.167192429022082	0.14826498422712933
6vft_C	0.4166666666666667	0.5
5m4o_E	0.49101796407185627	0.4550898203592814
4u7k_A	0.6627906976744186	0.6627906976744186
4aty_A	0.3333333333333333	0.3786407766990291
1uus_A	0.16129032258064516	0.22795698924731184
4go6_D	0.3179190751445087	0.3352601156069364
8tg3_A	0.17647058823529413	0.11764705882352941
2gqk_A	0.32947976878612717	0.3930635838150289
7o79_A	0.6060606060606061	0.7016317016317016
7p9k_A	0.12745098039215685	0.10980392156862745
3e3u_A	0.09183673469387756	0.11224489795918367
8csq_a	0.3231939163498099	0.33840304182509506
4k1c_A	0.03208556149732621	0.05614973262032086
2gah_A	0.24509803921568626	0.2607843137254902
8qa9_B	0.3014354066985646	0.3253588516746411
8ij8_A	0.6	0.656
2b81_C	0.36875	0.428125
2kzk_A	0.4174757281553398	0.39805825242718446
1jnw_A	0.19626168224299065	0.3317757009345794
1edg_A	0.44473684210526315	0.5
4dqx_A	0.5725490196078431	0.6196078431372549
1qlw_A	0.4371069182389937	0.48742138364779874
1w37_A	0.40955631399317405	0.4812286689419795
6auf_B	0.38461538461538464	0.45787545787545786
2pd3_A	0.5291970802919708	0.6204379562043796
7unk_A	0.4137254901960784	0.5
5vn2_C	0.556420233463035	0.6459143968871596
7kql_T	0.5363636363636364	0.5909090909090909
2y4g_A	0.142	0.244
4rx1_A	0.460093896713615	0.5211267605633803
7rb4_A	0.06470588235294118	0.056862745098039215
6b7l_A	0.1103448275862069	0.10344827586206896
2pfy_A	0.33554817275747506	0.4119601328903654
1hnf_A	0.4860335195530726	0.48044692737430167
6tjr_A	0.37941176470588234	0.47058823529411764
4pc4_C	0.18333333333333332	0.1875
4h8n_A	0.45544554455445546	0.4884488448844885
8im7_A	0.10588235294117647	0.19215686274509805
4eld_A	0.23931623931623933	0.3418803418803419
2k78_A	0.18253968253968253	0.18253968253968253
4r27_A	0.45323741007194246	0.4988009592326139
5tz6_A	0.05862068965517241	0.3482758620689655
2v29_B	0.05474452554744526	0.09854014598540146
7u08_A	0.44559585492227977	0.533678756476684
4hl6_B	0.3404255319148936	0.3377659574468085
7f8e_A	0.3542600896860987	0.4663677130044843
5w99_A	0.08463949843260188	0.07523510971786834
2wz8_A	0.6	0.6074074074074074
3i0p_A	0.15789473684210525	0.14681440443213298
1hss_A	0.10810810810810811	0.0990990990990991
5got_A	0.38666666666666666	0.41333333333333333
5utm_A	0.3333333333333333	0.34202898550724636
2b06_A	0.32	0.4
8ioz_B	0.038869257950530034	0.2049469964664311
8hx8_A	0.23921568627450981	0.22941176470588234
4i6x_A	0.46153846153846156	0.29914529914529914
3vx8_A	0.18032786885245902	0.12786885245901639
4pw3_A	0.2602739726027397	0.3506849315068493
5j32_A	0.2981029810298103	0.31978319783197834
1vhd_A	0.37950138504155123	0.3739612188365651
7yro_H	0.3293768545994065	0.3115727002967359
6jch_A	0.22018348623853212	0.27522935779816515
5x8g_A	0.4247422680412371	0.4536082474226804
2wam_A	0.16326530612244897	0.2653061224489796
8bgj_A	0.06403940886699508	0.11330049261083744
6qps_A	0.6666666666666666	0.7002237136465325
5o1n_A	0.2239819004524887	0.2828054298642534
5k2x_A	0.2608695652173913	0.33816425120772947
1kdt_A	0.31390134529147984	0.4125560538116592
1lyq_B	0.3942307692307692	0.49038461538461536
1on8_A	0.46037735849056605	0.47547169811320755
7ch7_D	0.4	0.42641509433962266
5awf_A	0.38441558441558443	0.6415584415584416
2enp_A	0.38095238095238093	0.41496598639455784
6qv5_A	0.17647058823529413	0.21453287197231835
5mm2_B	0.07053941908713693	0.03734439834024896
7koe_C	0.19863013698630136	0.3356164383561644
1z02_A	0.06323185011709602	0.09601873536299765
5xf9_C	0.38764044943820225	0.38202247191011235
3lor_A	0.474025974025974	0.525974025974026
5a07_A	0.34177215189873417	0.31645569620253167
2ozg_A	0.31958762886597936	0.42783505154639173
2r10_B	0.05704697986577181	0.07046979865771812
3f98_A	0.38992042440318303	0.4323607427055703
2ia4_B	0.4712230215827338	0.5143884892086331
7cxz_A	0.363265306122449	0.40816326530612246
6uaq_A	0.4605809128630705	0.45228215767634855
6zwj_A	0.24431818181818182	0.3068181818181818
5weh_G	0.14901960784313725	0.10980392156862745
2fna_A	0.3664772727272727	0.39204545454545453
3l9a_X	0.07407407407407407	0.16049382716049382
6kkm_E	0.2155688622754491	0.20658682634730538
3v48_A	0.5783582089552238	0.6268656716417911
5z2c_A	0.35730337078651686	0.3797752808988764
6hsw_A	0.4004739336492891	0.46208530805687204
3nbd_A	0.07432432432432433	0.14864864864864866
3ngl_A	0.38181818181818183	0.41454545454545455
6ils_B	0.45686900958466453	0.5079872204472844
7rxg_A	0.08823529411764706	0.08235294117647059
2eed_A	0.48514851485148514	0.43564356435643564
6n1a_A	0.30310880829015546	0.43523316062176165
3teu_A	0.6224489795918368	0.6530612244897959
4nhe_B	0.40797546012269936	0.4386503067484663
3q7y_A	0.08064516129032258	0.1693548387096774
2n3e_A	0.1678832116788321	0.17518248175182483
7w8f_A	0.3129496402877698	0.39568345323741005
7ubu_A	0.3	0.3058823529411765
6ta6_D	0.3188405797101449	0.40869565217391307
4afs_A	0.28761061946902655	0.3274336283185841
6org_A	0.4688888888888889	0.47555555555555556
5ukg_A	0.07868020304568528	0.1065989847715736
8psq_B	0.058823529411764705	0.06862745098039216
4o00_B	0.6153846153846154	0.625
6euj_A	0.23516949152542374	0.2648305084745763
7anw_A	0.3176470588235294	0.3803921568627451
1q19_A	0.258	0.29
5iy8_H	0.10666666666666667	0.08
2dj4_A	0.5092592592592593	0.5092592592592593
7pkq_f	0.2912621359223301	0.5436893203883495
7bva_A	0.44166666666666665	0.45208333333333334
4qfh_B	0.2372549019607843	0.2529411764705882
3kjy_A	0.26905829596412556	0.28699551569506726
5fvj_A	0.3939393939393939	0.37575757575757573
7zjk_A	0.09049773755656108	0.13122171945701358
1ryl_A	0.10191082802547771	0.10191082802547771
5xbj_A	0.098	0.116
4my0_C	0.2755102040816326	0.3239795918367347
7b3a_A	0.2391304347826087	0.26811594202898553
3fr8_B	0.25882352941176473	0.3215686274509804
4zyn_B	0.2	0.24415584415584415
1y07_C	0.16129032258064516	0.1693548387096774
1oni_A	0.41911764705882354	0.4485294117647059
7esr_A	0.31746031746031744	0.3835978835978836
4c2e_A	0.2706422018348624	0.3532110091743119
4ew6_A	0.4336569579288026	0.47572815533980584
8fvu_A	0.11960784313725491	0.12549019607843137
5nus_A	0.22274881516587677	0.12796208530805686
4x8r_A	0.3223684210526316	0.3519736842105263
4pxa_A	0.3235294117647059	0.33710407239819007
1lxn_A	0.36363636363636365	0.5353535353535354
6i5b_A	0.07851239669421488	0.08471074380165289
6kd0_A	0.5160349854227405	0.5422740524781341
8dgc_E	0.30392156862745096	0.30392156862745096
3x2x_A	0.40969162995594716	0.5110132158590308
7vlj_A	0.051515151515151514	0.07575757575757576
1i7p_A	0.4742647058823529	0.45955882352941174
6tjv_D	0.14644351464435146	0.1506276150627615
7wji_B	0.17254901960784313	0.1803921568627451
6ds5_A	0.06875	0.08125
7edd_A	0.34509803921568627	0.30392156862745096
5jwg_A	0.041176470588235294	0.07450980392156863
2xna_C	0.06976744186046512	0.08837209302325581
3suc_A	0.5666666666666667	0.596078431372549
6sg9_FL	0.29375	0.3125
5kym_A	0.27385892116182575	0.33195020746887965
7z8e_A	0.22156862745098038	0.24901960784313726
5gqo_B	0.2653061224489796	0.42857142857142855
1y5i_B	0.05304518664047151	0.043222003929273084
2hr9_A	0.08045977011494253	0.07471264367816093
2d4y_A	0.07692307692307693	0.08391608391608392
7d09_C	0.35789473684210527	0.43157894736842106
4pmx_A	0.4738562091503268	0.4869281045751634
8tcf_C	0.5066666666666667	0.4666666666666667
3mvg_A	0.08366533864541832	0.07569721115537849
3kq4_B	0.2188183807439825	0.47921225382932164
1tnr_A	0.4305555555555556	0.4097222222222222
5nuz_C	0.04929577464788732	0.06338028169014084
7e3w_B	0.40585774058577406	0.497907949790795
4ibo_D	0.54296875	0.58984375
7w2j_C	0.22248803827751196	0.1937799043062201
1dek_A	0.2863070539419087	0.3112033195020747
8kca_A	0.3352601156069364	0.3930635838150289
3n0u_A	0.07655502392344497	0.11483253588516747
6sjt_AAA	0.09259259259259259	0.12962962962962962
2zci_A	0.060784313725490195	0.07058823529411765
4v8p_GA	0.0933852140077821	0.15953307392996108
6r3w_A	0.2111801242236025	0.2857142857142857
2j3t_B	0.05228758169934641	0.11764705882352941
6zgd_A	0.13194444444444445	0.06597222222222222
5c2m_A	0.11814345991561181	0.29535864978902954
1r9q_A	0.32362459546925565	0.32362459546925565
1kn6_A	0.2328767123287671	0.0547945205479452
6nd4_Q	0.3411764705882353	0.3980392156862745
3pp9_A	0.35795454545454547	0.4431818181818182
2kgj_A	0.2647058823529412	0.3627450980392157
7y0b_C	0.18863049095607234	0.2713178294573643
6fhg_A	0.24358974358974358	0.32051282051282054
4hpp_A	0.056338028169014086	0.04929577464788732
1gq8_A	0.438871473354232	0.4670846394984326
7p4l_B	0.19246861924686193	0.23430962343096234
8g64_A	0.5798816568047337	0.6035502958579881
1yvl_B	0.11568627450980393	0.10392156862745099
3j31_G	0.12790697674418605	0.29069767441860467
3b5o_A	0.008695652173913044	0.013043478260869565
3smp_B	0.15151515151515152	0.21212121212121213
5mqz_A	0.11498257839721254	0.2578397212543554
4y6t_E	0.04054054054054054	0.06756756756756757
5mm2_A	0.024725274725274724	0.0521978021978022
5ufv_A	0.2675438596491228	0.37280701754385964
5ztz_A	0.2892768079800499	0.3491271820448878
2cvz_C	0.3944636678200692	0.4359861591695502
3mkc_A	0.40789473684210525	0.45789473684210524
4nx2_A	0.24600638977635783	0.2715654952076677
4bpy_A	0.38650306748466257	0.4110429447852761
7zan_C	0.2664233576642336	0.40875912408759124
4f1m_A	0.2697841726618705	0.34172661870503596
3icu_A	0.2573099415204678	0.3157894736842105
2i9d_A	0.09813084112149532	0.17757009345794392
1zg3_A	0.35195530726256985	0.41620111731843573
5ioj_B	0.3292929292929293	0.45454545454545453
2ive_A	0.2106430155210643	0.2727272727272727
2osx_A	0.42761692650334077	0.47884187082405344
3f67_A	0.5833333333333334	0.6458333333333334
8afp_A	0.5728155339805825	0.5970873786407767
4n1d_A	0.0761904761904762	0.08571428571428572
6xeh_A	0.528	0.552
3pvz_A	0.45698924731182794	0.49193548387096775
4k36_A	0.3910761154855643	0.4068241469816273
6xl3_A	0.15695067264573992	0.17488789237668162
6p6j_B	0.20392156862745098	0.20784313725490197
6ad3_A	0.12444444444444444	0.15333333333333332
3gb3_A	0.08695652173913043	0.11739130434782609
8a42_A	0.19215686274509805	0.24705882352941178
4ycs_A	0.5040650406504065	0.5203252032520326
1hp7_A	0.031914893617021274	0.06648936170212766
4ccz_A	0.3627450980392157	0.42745098039215684
1d3u_B	0.21393034825870647	0.2736318407960199
8cxl_A	0.1038135593220339	0.07415254237288135
2dtt_B	0.3391304347826087	0.45217391304347826
6lkx_A	0.19047619047619047	0.1473922902494331
1s6y_A	0.28125	0.3557692307692308
7vg4_B	0.13106796116504854	0.1796116504854369
1gh8_A	0.48314606741573035	0.3595505617977528
2y7i_A	0.47368421052631576	0.5614035087719298
2d80_A	0.4119496855345912	0.39308176100628933
8gps_A	0.2719298245614035	0.36403508771929827
8k76_A	0.5397489539748954	0.5606694560669456
8jqb_E	0.20841683366733466	0.22444889779559118
6d8k_D	0.256	0.31733333333333336
4es8_A	0.3211920529801324	0.36423841059602646
7u0r_B	0.0683453237410072	0.0683453237410072
2d4z_B	0.23391812865497075	0.18128654970760233
5fl3_A	0.17231638418079095	0.1977401129943503
6u1b_A	0.2986425339366516	0.3936651583710407
8onf_A	0.31007751937984496	0.36046511627906974
4ag6_B	0.2553191489361702	0.2473404255319149
1v88_A	0.13846153846153847	0.19230769230769232
5zi5_A	0.17450980392156862	0.2901960784313726
2j7q_A	0.07327586206896551	0.04310344827586207
6ekk_B	0.08398950131233596	0.06036745406824147
2cpe_A	0.3805309734513274	0.48672566371681414
2iqi_F	0.33714285714285713	0.52
2jgq_A	0.3620689655172414	0.4267241379310345
1jky_A	0.09803921568627451	0.10588235294117647
6izk_A	0.3591549295774648	0.4014084507042254
4jpj_A	0.10588235294117647	0.07647058823529412
3j9e_D	0.025490196078431372	0.03333333333333333
1m6e_X	0.15877437325905291	0.36768802228412256
2zc1_A	0.3933933933933934	0.5015015015015015
5xn7_B	0.07058823529411765	0.09607843137254903
5c2v_D	0.2	0.25098039215686274
7d4i_X2	0.0	0.0
4x09_A	0.09375	0.1484375
5oj2_B	0.5352941176470588	0.5666666666666667
4npo_B	0.41904761904761906	0.41904761904761906
3wfr_H	0.1771058315334773	0.17494600431965443
5bxr_B	0.24509803921568626	0.30980392156862746
8bcq_B	0.1625615763546798	0.12315270935960591
3j6b_K	0.05128205128205128	0.06666666666666667
4f78_A	0.16334661354581673	0.30278884462151395
7btj_C	0.2942528735632184	0.36091954022988504
3kxr_A	0.30994152046783624	0.3742690058479532
3hj6_A	0.37410071942446044	0.43884892086330934
6hnd_B	0.26595744680851063	0.33617021276595743
2opi_B	0.04784688995215311	0.13875598086124402
2xs6_A	0.14457831325301204	0.13855421686746988
4p37_A	0.07429718875502007	0.10240963855421686
6kz8_A	0.1803921568627451	0.2529411764705882
4gvb_B	0.10810810810810811	0.08108108108108109
6nkh_A	0.5363984674329502	0.6130268199233716
4z2z_B	0.17391304347826086	0.2971014492753623
7w72_A	0.16666666666666666	0.26862745098039215
2wl9_A	0.24333333333333335	0.29333333333333333
5dhh_B	0.17571059431524547	0.20155038759689922
4ezi_A	0.4339622641509434	0.5336927223719676
6lkc_B	0.18235294117647058	0.24901960784313726
6j7c_A	0.11782477341389729	0.1419939577039275
1pav_A	0.6153846153846154	0.782051282051282
6bgd_A	0.38605898123324395	0.4155495978552279
8slg_B	0.16778523489932887	0.19686800894854586
3bev_B	0.47474747474747475	0.42424242424242425
3jrn_A	0.3973509933774834	0.4105960264900662
6z2l_A	0.1065989847715736	0.116751269035533
6odm_C	0.054901960784313725	0.047058823529411764
2zu0_C	0.3967611336032389	0.44129554655870445
3k5w_A	0.40563991323210413	0.43383947939262474
3clh_A	0.3181818181818182	0.3051948051948052
7epm_A	0.36716417910447763	0.41194029850746267
1j8d_A	0.4166666666666667	0.45555555555555555
6tnz_A	0.13725490196078433	0.1803921568627451
1s5l_o	0.1016260162601626	0.1016260162601626
1v6z_A	0.33480176211453744	0.3656387665198238
3pay_D	0.22364217252396165	0.21725239616613418
8fty_B	0.2450592885375494	0.25889328063241107
6pkv_C	0.1588235294117647	0.19607843137254902
5dom_A	0.15555555555555556	0.2222222222222222
7cha_K	0.45918367346938777	0.5102040816326531
3mb8_A	0.29435483870967744	0.4153225806451613
7d1d_A	0.3163265306122449	0.41836734693877553
5olu_A	0.5096774193548387	0.5967741935483871
7c83_A	0.1752988047808765	0.1394422310756972
5ljw_A	0.2809667673716012	0.35347432024169184
8fw5_G	0.1375	0.075
4rnd_B	0.4322033898305085	0.4915254237288136
2r6u_D	0.25190839694656486	0.3435114503816794
4om8_A	0.3333333333333333	0.4045307443365696
3zhn_A	0.2748091603053435	0.4351145038167939
7s5l_A	0.082010582010582	0.09523809523809523
7jti_B	0.34951456310679613	0.44336569579288027
2ywc_A	0.39789473684210525	0.38526315789473686
6rm3_LO0	0.2543352601156069	0.2023121387283237
3wyz_A	0.32547169811320753	0.3113207547169811
4o5v_A	0.2535211267605634	0.3286384976525822
1e9x_A	0.04899777282850779	0.133630289532294
5dmu_A	0.12956810631229235	0.16943521594684385
2q2t_A	0.15358361774744028	0.20819112627986347
7qyd_A	0.041176470588235294	0.08627450980392157
4y0e_H	0.1590909090909091	0.2435064935064935
2r8b_A	0.5588235294117647	0.6519607843137255
6mf5_B	0.0	0.0
3pfp_A	0.23706896551724138	0.21767241379310345
3d47_A	0.3728395061728395	0.3802469135802469
4tn5_A	0.5221238938053098	0.5398230088495575
3zc4_E	0.0949367088607595	0.10126582278481013
2jdj_B	0.29523809523809524	0.4666666666666667
6n8o_W	0.21750663129973474	0.246684350132626
6pnq_B	0.08270676691729323	0.11278195488721804
3ubt_A	0.3719512195121951	0.35365853658536583
6fnd_A	0.1182033096926714	0.16312056737588654
3ivt_B	0.3875	0.455
4nl0_B	0.04477611940298507	0.055970149253731345
2a5l_B	0.5428571428571428	0.5771428571428572
1h8m_A	0.15714285714285714	0.22142857142857142
1pmj_X	0.3891891891891892	0.4648648648648649
3r6b_A	0.1391304347826087	0.1826086956521739
7oju_A	0.40654205607476634	0.4439252336448598
3mb5_A	0.47843137254901963	0.5882352941176471
7uts_H	0.045454545454545456	0.08181818181818182
2b1x_B	0.16766467065868262	0.2874251497005988
4wy9_A	0.24912280701754386	0.28771929824561404
7bn6_B	0.3858267716535433	0.4435695538057743
5gjx_B	0.4423076923076923	0.49038461538461536
4ll4_C	0.23843416370106763	0.4092526690391459
7tak_A	0.024390243902439025	0.03991130820399113
7nac_I	0.17647058823529413	0.17450980392156862
8imk_M	0.29310344827586204	0.22413793103448276
6z6c_BBB	0.138801261829653	0.31545741324921134
4idg_A	0.5121951219512195	0.573170731707317
7zao_A	0.23776223776223776	0.32167832167832167
4hcj_A	0.49710982658959535	0.5780346820809249
7lr3_D	0.5181818181818182	0.5
2mx0_A	0.15853658536585366	0.2073170731707317
4bmw_A	0.3150684931506849	0.3493150684931507
7kw9_A	0.14606741573033707	0.16292134831460675
2mzq_A	0.48514851485148514	0.46534653465346537
7z4b_ED	0.052941176470588235	0.06862745098039216
4k9d_H	0.26153846153846155	0.36
8ila_A	0.4382284382284382	0.43356643356643354
4g3v_A	0.4074074074074074	0.5308641975308642
5o95_B	0.3360655737704918	0.35655737704918034
6eug_A	0.21613832853025935	0.29394812680115273
3w1e_A	0.33707865168539325	0.4943820224719101
2sqc_A	0.28823529411764703	0.24705882352941178
2v0n_A	0.47276688453159044	0.5098039215686274
4v0h_D	0.3811659192825112	0.42152466367713004
4nyp_A	0.5294117647058824	0.6078431372549019
1rdx_A	0.13353115727002968	0.1394658753709199
4ovd_A	0.17535545023696683	0.17298578199052134
3re1_B	0.4085603112840467	0.3735408560311284
2mhj_A	0.2736842105263158	0.42105263157894735
3cu5_B	0.49612403100775193	0.5736434108527132
4txd_A	0.005952380952380952	0.020833333333333332
6zqd_UT	0.2803921568627451	0.296078431372549
3og6_B	0.335	0.34
4wbd_A	0.13725490196078433	0.16470588235294117
5yhu_A	0.13089005235602094	0.11518324607329843
1wws_C	0.02702702702702703	0.02027027027027027
4ie6_A	0.16778523489932887	0.1342281879194631
2oi2_A	0.18596491228070175	0.23508771929824562
8i8b_J	0.2310126582278481	0.25949367088607594
6t5l_A	0.4330357142857143	0.5044642857142857
